ticker,trade_id,side,open_time,open_price,close_time,close_price,close_event,bars_held,pnl_pct
EURUSD=X,35,short,2026-03-31 09:05:00+00:00,1.14654,2026-03-31 11:25:00+00:00,1.14746,stop_exit,28,-0.0008024142201754625
EURUSD=X,36,short,2026-04-03 18:25:00+00:00,1.15194,2026-04-03 20:10:00+00:00,1.15204,stop_exit,21,-8.681007691380138e-05
GBPUSD=X,1,short,2026-02-26 22:00:00+00:00,1.34836,2026-02-26 22:30:00+00:00,1.34824,stop_exit,6,8.899700376741038e-05
GBPUSD=X,2,short,2026-02-26 22:35:00+00:00,1.34814,2026-02-26 23:35:00+00:00,1.34887,stop_exit,12,-0.0005414867892059583
GBPUSD=X,3,short,2026-02-27 01:55:00+00:00,1.34768,2026-02-27 03:00:00+00:00,1.34886,stop_exit,13,-0.0008755787724088471
GBPUSD=X,4,short,2026-02-27 06:15:00+00:00,1.34796,2026-02-27 07:55:00+00:00,1.34879,stop_exit,20,-0.0006157452743404956
GBPUSD=X,5,short,2026-02-27 10:10:00+00:00,1.34785,2026-02-27 13:35:00+00:00,1.34469,take_profit_exit,41,0.002344474533516383
GBPUSD=X,6,short,2026-02-27 13:40:00+00:00,1.34498,2026-02-27 14:35:00+00:00,1.34736,stop_exit,11,-0.0017695430415320956
GBPUSD=X,7,short,2026-02-27 14:55:00+00:00,1.34502,2026-02-27 19:20:00+00:00,1.34782,stop_exit,53,-0.0020817534311756702
GBPUSD=X,8,short,2026-03-02 05:00:00+00:00,1.34323,2026-03-02 06:20:00+00:00,1.33854,take_profit_exit,16,0.003491583719839375
GBPUSD=X,9,short,2026-03-02 06:25:00+00:00,1.33874,2026-03-02 11:45:00+00:00,1.34252,stop_exit,64,-0.002823550502711436
GBPUSD=X,10,short,2026-03-02 13:55:00+00:00,1.33828,2026-03-02 14:05:00+00:00,1.34028,stop_exit,2,-0.0014944555698359618
GBPUSD=X,11,short,2026-03-02 15:40:00+00:00,1.33816,2026-03-02 17:10:00+00:00,1.34058,stop_exit,18,-0.001808453398696841
GBPUSD=X,12,short,2026-03-02 22:30:00+00:00,1.34032,2026-03-02 23:00:00+00:00,1.34079,stop_exit,6,-0.00035066252835136424
GBPUSD=X,13,short,2026-03-03 00:35:00+00:00,1.33986,2026-03-03 00:45:00+00:00,1.34101,stop_exit,2,-0.0008582986282148486
GBPUSD=X,14,short,2026-03-03 03:30:00+00:00,1.34,2026-03-03 05:35:00+00:00,1.3372,take_profit_exit,25,0.002089552238806025
GBPUSD=X,15,short,2026-03-03 05:40:00+00:00,1.3369,2026-03-03 08:10:00+00:00,1.33148,take_profit_exit,30,0.004054155135013837
GBPUSD=X,16,short,2026-03-03 08:15:00+00:00,1.33208,2026-03-03 18:25:00+00:00,1.33418,stop_exit,122,-0.00157648189297932
GBPUSD=X,17,short,2026-03-04 03:30:00+00:00,1.33238,2026-03-04 03:45:00+00:00,1.3334,stop_exit,3,-0.0007655473663670254
GBPUSD=X,18,short,2026-03-04 04:35:00+00:00,1.33242,2026-03-04 06:00:00+00:00,1.33067,filter_exit,17,0.0013133996787798585
GBPUSD=X,19,short,2026-03-12 05:50:00+00:00,1.33665,2026-03-12 06:30:00+00:00,1.3379,stop_exit,8,-0.0009351737552838468
GBPUSD=X,20,short,2026-03-12 12:30:00+00:00,1.33725,2026-03-13 07:00:00+00:00,1.3301,take_profit_exit,222,0.0053467937932323295
GBPUSD=X,21,short,2026-03-13 07:05:00+00:00,1.32988,2026-03-13 19:40:00+00:00,1.32298,take_profit_exit,151,0.005188438054561262
GBPUSD=X,22,short,2026-03-13 19:45:00+00:00,1.32267,2026-03-15 21:00:00+00:00,1.32432,stop_exit,15,-0.0012474766948671334
GBPUSD=X,23,short,2026-03-15 22:15:00+00:00,1.32265,2026-03-15 23:40:00+00:00,1.32453,stop_exit,17,-0.0014213888783880524
GBPUSD=X,24,short,2026-03-16 05:30:00+00:00,1.32514,2026-03-16 06:10:00+00:00,1.32544,stop_exit,8,-0.0002263911737627744
GBPUSD=X,25,short,2026-03-16 06:20:00+00:00,1.32454,2026-03-16 10:10:00+00:00,1.32558,stop_exit,46,-0.0007851782505623461
GBPUSD=X,26,short,2026-03-18 22:05:00+00:00,1.326,2026-03-19 00:00:00+00:00,1.32715,stop_exit,23,-0.0008672699849170407
GBPUSD=X,27,short,2026-03-19 04:20:00+00:00,1.32734,2026-03-19 09:50:00+00:00,1.3286,stop_exit,66,-0.0009492669549626687
GBPUSD=X,28,short,2026-03-23 09:20:00+00:00,1.32948,2026-03-23 11:05:00+00:00,1.34004,stop_exit,21,-0.00794295514035559
GBPUSD=X,29,short,2026-03-27 06:50:00+00:00,1.33348,2026-03-27 07:40:00+00:00,1.33138,take_profit_exit,10,0.001574826769055404
GBPUSD=X,30,short,2026-03-27 07:45:00+00:00,1.33184,2026-03-27 11:50:00+00:00,1.32896,take_profit_exit,49,0.002162421912542012
GBPUSD=X,31,short,2026-03-27 11:55:00+00:00,1.32832,2026-03-27 13:45:00+00:00,1.33042,stop_exit,22,-0.0015809443507588394
GBPUSD=X,32,short,2026-03-27 16:20:00+00:00,1.3289,2026-03-30 09:05:00+00:00,1.32338,take_profit_exit,200,0.004153811422981435
GBPUSD=X,33,short,2026-03-30 09:10:00+00:00,1.32289,2026-03-30 10:05:00+00:00,1.32438,stop_exit,11,-0.0011263219164103777
GBPUSD=X,34,short,2026-03-30 10:30:00+00:00,1.32348,2026-03-30 11:20:00+00:00,1.32407,stop_exit,10,-0.0004457944207696407
GBPUSD=X,35,short,2026-03-30 11:55:00+00:00,1.32314,2026-03-30 13:40:00+00:00,1.31898,take_profit_exit,21,0.003144036156415786
GBPUSD=X,36,short,2026-03-30 13:45:00+00:00,1.31862,2026-03-31 09:00:00+00:00,1.32133,filter_exit,231,-0.002055178899152077
GBPUSD=X,37,short,2026-04-02 09:05:00+00:00,1.31982,2026-04-02 09:30:00+00:00,1.32066,stop_exit,5,-0.0006364504250579994
GBPUSD=X,38,short,2026-04-02 10:05:00+00:00,1.31982,2026-04-02 12:00:00+00:00,1.32096,stop_exit,23,-0.0008637541482929834
GBPUSD=X,39,short,2026-04-02 18:35:00+00:00,1.32222,2026-04-02 18:45:00+00:00,1.32266,stop_exit,2,-0.000332773668527242
GBPUSD=X,40,short,2026-04-02 19:45:00+00:00,1.32232,2026-04-03 00:00:00+00:00,1.32345,stop_exit,51,-0.0008545586544861372
GBPUSD=X,41,short,2026-04-03 02:20:00+00:00,1.32237,2026-04-03 05:45:00+00:00,1.32304,stop_exit,41,-0.0005066660616921403
GBPUSD=X,42,short,2026-04-03 13:00:00+00:00,1.3217,2026-04-03 14:55:00+00:00,1.3203,take_profit_exit,23,0.0010592418854505903
GBPUSD=X,43,short,2026-04-03 15:05:00+00:00,1.3201,2026-04-03 15:20:00+00:00,1.3206,stop_exit,3,-0.00037875918491026006
GBPUSD=X,44,short,2026-04-03 15:50:00+00:00,1.31973,2026-04-03 20:10:00+00:00,1.31964,stop_exit,52,6.819576731620369e-05
USDJPY=X,1,long,2026-03-02 15:05:00+00:00,157.594,2026-03-02 16:40:00+00:00,157.396,stop_exit,19,-0.0012563930098862253
USDJPY=X,2,long,2026-03-02 22:15:00+00:00,157.392,2026-03-02 22:35:00+00:00,157.329,stop_exit,4,-0.0004002744739248776
USDJPY=X,3,long,2026-03-02 22:55:00+00:00,157.405,2026-03-02 23:15:00+00:00,157.228,stop_exit,4,-0.0011244877862837122
USDJPY=X,4,long,2026-03-03 00:40:00+00:00,157.447,2026-03-03 01:55:00+00:00,157.292,stop_exit,15,-0.0009844582621453268
USDJPY=X,5,long,2026-03-03 04:55:00+00:00,157.398,2026-03-03 06:35:00+00:00,157.265,stop_exit,20,-0.0008449916771496868
USDJPY=X,6,long,2026-03-03 07:55:00+00:00,157.413,2026-03-03 09:30:00+00:00,157.802,take_profit_exit,19,0.002471206317140151
USDJPY=X,7,long,2026-03-03 09:35:00+00:00,157.755,2026-03-03 12:20:00+00:00,157.588,stop_exit,33,-0.0010586035307914576
USDJPY=X,8,long,2026-03-03 13:20:00+00:00,157.796,2026-03-03 15:00:00+00:00,157.64,stop_exit,20,-0.0009886182159244417
USDJPY=X,9,long,2026-03-03 15:25:00+00:00,157.89,2026-03-03 18:35:00+00:00,157.547,stop_exit,38,-0.0021723985052883865
USDJPY=X,10,long,2026-03-03 23:45:00+00:00,157.763,2026-03-04 00:20:00+00:00,157.556,stop_exit,7,-0.0013120947243649983
USDJPY=X,11,long,2026-03-04 01:30:00+00:00,157.742,2026-03-04 01:50:00+00:00,157.568,stop_exit,4,-0.0011030670335102633
USDJPY=X,12,long,2026-03-05 15:25:00+00:00,157.684,2026-03-06 00:50:00+00:00,157.396,stop_exit,113,-0.0018264376854976172
USDJPY=X,13,long,2026-03-06 04:25:00+00:00,157.55,2026-03-06 05:10:00+00:00,157.727,take_profit_exit,9,0.0011234528721040249
USDJPY=X,14,long,2026-03-06 05:15:00+00:00,157.764,2026-03-06 07:30:00+00:00,157.606,stop_exit,27,-0.0010014959052763173
USDJPY=X,15,long,2026-03-06 09:15:00+00:00,157.804,2026-03-06 13:30:00+00:00,157.492,stop_exit,51,-0.0019771361942664267
USDJPY=X,16,long,2026-03-06 14:15:00+00:00,157.979,2026-03-06 14:50:00+00:00,157.728,stop_exit,7,-0.0015888187670513032
USDJPY=X,17,long,2026-03-06 18:00:00+00:00,157.817,2026-03-06 18:05:00+00:00,157.752,stop_exit,1,-0.0004118694437227344
USDJPY=X,18,long,2026-03-06 18:40:00+00:00,157.769,2026-03-08 22:05:00+00:00,158.266,take_profit_exit,53,0.0031501752562288488
USDJPY=X,19,long,2026-03-08 22:10:00+00:00,158.416,2026-03-09 15:45:00+00:00,158.09,stop_exit,211,-0.0020578729421270037
USDJPY=X,20,long,2026-03-11 01:00:00+00:00,158.267,2026-03-11 06:25:00+00:00,157.978,stop_exit,65,-0.0018260281675901435
USDJPY=X,21,long,2026-03-11 07:50:00+00:00,158.252,2026-03-11 13:45:00+00:00,158.587,take_profit_exit,71,0.00211687687991291
USDJPY=X,22,long,2026-03-11 14:25:00+00:00,158.602,2026-03-13 04:35:00+00:00,159.598,take_profit_exit,458,0.006279870367334572
USDJPY=X,23,long,2026-03-13 04:40:00+00:00,159.524,2026-03-13 05:10:00+00:00,159.381,stop_exit,6,-0.0008964168400993344
USDJPY=X,24,long,2026-03-13 06:20:00+00:00,159.414,2026-03-13 09:00:00+00:00,159.264,stop_exit,32,-0.0009409462155142156
USDJPY=X,25,long,2026-03-13 09:55:00+00:00,159.48,2026-03-13 11:05:00+00:00,159.387,stop_exit,14,-0.0005831452219713373
USDJPY=X,26,long,2026-03-13 18:15:00+00:00,159.664,2026-03-15 21:05:00+00:00,159.59,stop_exit,34,-0.0004634732939171604
USDJPY=X,27,long,2026-03-15 22:15:00+00:00,159.74,2026-03-15 22:55:00+00:00,159.532,stop_exit,8,-0.001302115938399906
USDJPY=X,28,long,2026-03-18 13:00:00+00:00,159.514,2026-03-19 07:55:00+00:00,159.234,stop_exit,227,-0.0017553318204044377
USDJPY=X,29,long,2026-03-23 01:00:00+00:00,159.452,2026-03-23 08:50:00+00:00,159.397,stop_exit,94,-0.0003449313900107942
USDJPY=X,30,long,2026-03-23 09:40:00+00:00,159.553,2026-03-23 11:05:00+00:00,158.539,stop_exit,17,-0.006355254993638537
USDJPY=X,31,long,2026-03-25 17:00:00+00:00,159.266,2026-03-25 17:40:00+00:00,159.184,stop_exit,8,-0.0005148619290996637
USDJPY=X,32,long,2026-03-25 17:55:00+00:00,159.256,2026-03-26 11:30:00+00:00,159.579,take_profit_exit,211,0.0020281810418445456
USDJPY=X,33,long,2026-03-26 11:35:00+00:00,159.592,2026-03-26 13:40:00+00:00,159.492,stop_exit,25,-0.0006265978244525128
USDJPY=X,34,long,2026-03-26 15:05:00+00:00,159.584,2026-03-26 20:10:00+00:00,159.57,stop_exit,61,-8.772809304191664e-05
USDJPY=X,35,long,2026-03-26 21:25:00+00:00,159.752,2026-03-27 00:05:00+00:00,159.668,stop_exit,32,-0.0005258150132705364
USDJPY=X,36,long,2026-03-27 06:35:00+00:00,159.672,2026-03-27 07:25:00+00:00,159.959,take_profit_exit,10,0.0017974347412195169
USDJPY=X,37,long,2026-03-27 07:30:00+00:00,159.916,2026-03-27 15:30:00+00:00,159.761,stop_exit,96,-0.0009692588609019337
USDJPY=X,38,long,2026-03-27 15:55:00+00:00,160.168,2026-03-30 01:00:00+00:00,159.893,filter_exit,109,-0.0017169472054343604
USDJPY=X,39,long,2026-04-02 17:20:00+00:00,159.526,2026-04-03 00:00:00+00:00,159.485,stop_exit,80,-0.00025701139626144176
USDJPY=X,40,long,2026-04-03 01:15:00+00:00,159.58,2026-04-03 20:55:00+00:00,159.632,end_of_data,236,0.00032585537034712786
USDCHF=X,1,short,2026-02-27 18:25:00+00:00,0.76861,2026-02-27 21:40:00+00:00,0.76904,stop_exit,39,-0.0005594514773421544
USDCHF=X,2,short,2026-03-01 22:05:00+00:00,0.76757,2026-03-02 00:00:00+00:00,0.76966,stop_exit,23,-0.002722878695102793
USDCHF=X,3,short,2026-03-02 02:40:00+00:00,0.76852,2026-03-02 05:45:00+00:00,0.76917,stop_exit,37,-0.0008457815021079007
USDCHF=X,4,long,2026-03-12 22:00:00+00:00,0.78618,2026-03-12 23:05:00+00:00,0.78557,stop_exit,13,-0.0007759037370577149
USDCHF=X,5,long,2026-03-13 02:00:00+00:00,0.7857,2026-03-13 06:30:00+00:00,0.78749,take_profit_exit,54,0.0022782232404225944
USDCHF=X,6,long,2026-03-13 06:35:00+00:00,0.78738,2026-03-13 07:55:00+00:00,0.78866,take_profit_exit,16,0.0016256445426605648
USDCHF=X,7,long,2026-03-13 08:00:00+00:00,0.78882,2026-03-13 09:25:00+00:00,0.78744,stop_exit,17,-0.0017494485433938722
USDCHF=X,8,long,2026-03-13 10:25:00+00:00,0.78855,2026-03-13 10:45:00+00:00,0.78776,stop_exit,4,-0.0010018388180838
USDCHF=X,9,long,2026-03-13 14:45:00+00:00,0.7885,2026-03-16 12:10:00+00:00,0.78736,stop_exit,257,-0.0014457831325301873
USDCHF=X,10,long,2026-03-18 17:00:00+00:00,0.7896,2026-03-18 18:45:00+00:00,0.79156,take_profit_exit,21,0.0024822695035462417
USDCHF=X,11,long,2026-03-18 18:50:00+00:00,0.79171,2026-03-19 17:25:00+00:00,0.79028,stop_exit,271,-0.001806216922863202
USDCHF=X,12,long,2026-03-23 09:00:00+00:00,0.79146,2026-03-23 11:05:00+00:00,0.78888,stop_exit,25,-0.0032597983473581227
USDCHF=X,13,long,2026-03-24 17:00:00+00:00,0.79178,2026-03-24 18:35:00+00:00,0.79038,stop_exit,19,-0.0017681679254338833
USDCHF=X,14,long,2026-03-25 05:00:00+00:00,0.78964,2026-03-25 07:05:00+00:00,0.7896,stop_exit,25,-5.06559951370944e-05
USDCHF=X,15,long,2026-03-25 07:30:00+00:00,0.79034,2026-03-25 08:20:00+00:00,0.78912,stop_exit,10,-0.0015436394463141934
USDCHF=X,16,long,2026-03-25 09:25:00+00:00,0.79016,2026-03-25 11:00:00+00:00,0.78865,stop_exit,19,-0.001911005366001861
USDCHF=X,17,long,2026-03-25 12:55:00+00:00,0.78965,2026-03-25 13:00:00+00:00,0.78932,stop_exit,1,-0.0004179066675108478
USDCHF=X,18,long,2026-03-25 13:10:00+00:00,0.78994,2026-03-25 15:40:00+00:00,0.79202,take_profit_exit,30,0.002633111375547559
USDCHF=X,19,long,2026-03-25 15:45:00+00:00,0.79215,2026-03-25 16:25:00+00:00,0.7913,stop_exit,8,-0.001073029098024425
USDCHF=X,20,long,2026-03-25 17:05:00+00:00,0.79171,2026-03-25 17:30:00+00:00,0.791,stop_exit,5,-0.0008967930176453365
USDCHF=X,21,long,2026-03-25 18:45:00+00:00,0.79148,2026-03-26 11:40:00+00:00,0.79344,take_profit_exit,203,0.002476373376459451
USDCHF=X,22,long,2026-03-26 11:45:00+00:00,0.7935,2026-03-27 09:50:00+00:00,0.79741,take_profit_exit,265,0.004927536231883911
USDCHF=X,23,long,2026-03-27 09:55:00+00:00,0.79732,2026-03-27 13:15:00+00:00,0.79652,stop_exit,40,-0.0010033612602218245
USDCHF=X,24,long,2026-03-27 15:20:00+00:00,0.79712,2026-03-29 21:05:00+00:00,0.7993,take_profit_exit,69,0.0027348454435969227
USDCHF=X,25,long,2026-03-29 22:00:00+00:00,0.79937,2026-03-30 06:05:00+00:00,0.79814,stop_exit,97,-0.0015387117354918045
USDCHF=X,26,long,2026-03-30 07:10:00+00:00,0.79928,2026-03-30 21:00:00+00:00,0.79871,filter_exit,166,-0.0007131418276448143
USDCHF=X,27,long,2026-04-02 13:50:00+00:00,0.8003,2026-04-02 14:35:00+00:00,0.79862,stop_exit,9,-0.0020992127952018658
USDCHF=X,28,long,2026-04-02 18:35:00+00:00,0.79916,2026-04-02 18:45:00+00:00,0.79892,stop_exit,2,-0.00030031533109764474
USDCHF=X,29,long,2026-04-02 19:40:00+00:00,0.79898,2026-04-02 21:10:00+00:00,0.79905,stop_exit,18,8.761170492377346e-05
USDCHF=X,30,long,2026-04-02 22:25:00+00:00,0.7989,2026-04-03 06:45:00+00:00,0.7984,stop_exit,100,-0.0006258605582677434
USDCHF=X,31,long,2026-04-03 14:05:00+00:00,0.7992,2026-04-03 18:45:00+00:00,0.80082,take_profit_exit,56,0.002027027027027062
USDCHF=X,32,long,2026-04-03 18:55:00+00:00,0.80089,2026-04-03 20:05:00+00:00,0.8005,stop_exit,14,-0.00048695825893696476
AUDUSD=X,1,long,2026-02-22 22:20:00+00:00,0.70855,2026-02-23 02:00:00+00:00,0.7075,stop_exit,44,-0.0014818996542234064
AUDUSD=X,2,long,2026-02-23 06:30:00+00:00,0.7079,2026-02-23 11:25:00+00:00,0.70714,stop_exit,59,-0.0010735979658144101
AUDUSD=X,3,long,2026-02-25 02:10:00+00:00,0.70853,2026-02-25 04:30:00+00:00,0.71075,take_profit_exit,28,0.0031332477100476375
AUDUSD=X,4,long,2026-02-25 04:35:00+00:00,0.71064,2026-02-25 08:25:00+00:00,0.70978,stop_exit,46,-0.0012101767420917842
AUDUSD=X,5,long,2026-02-25 13:20:00+00:00,0.70964,2026-02-25 13:30:00+00:00,0.70908,stop_exit,2,-0.0007891325178963626
AUDUSD=X,6,long,2026-02-25 14:15:00+00:00,0.70938,2026-02-25 16:00:00+00:00,0.711,take_profit_exit,21,0.0022836843440749988
AUDUSD=X,7,long,2026-02-25 16:05:00+00:00,0.7111,2026-02-26 14:00:00+00:00,0.71092,filter_exit,263,-0.00025312895513984746
AUDUSD=X,8,long,2026-03-10 17:00:00+00:00,0.71522,2026-03-10 18:10:00+00:00,0.71371,stop_exit,14,-0.002111238500041912
AUDUSD=X,9,long,2026-03-11 00:20:00+00:00,0.7131,2026-03-11 02:50:00+00:00,0.71712,take_profit_exit,30,0.005637358014303873
AUDUSD=X,10,long,2026-03-11 02:55:00+00:00,0.71639,2026-03-11 12:50:00+00:00,0.71454,stop_exit,119,-0.0025823922723656745
AUDUSD=X,11,long,2026-03-11 14:05:00+00:00,0.71748,2026-03-11 15:55:00+00:00,0.71496,stop_exit,22,-0.00351229302558953
AUDUSD=X,12,long,2026-03-17 22:10:00+00:00,0.71086,2026-03-18 02:55:00+00:00,0.71016,stop_exit,57,-0.0009847227302141048
AUDUSD=X,13,long,2026-03-18 04:10:00+00:00,0.71099,2026-03-18 04:20:00+00:00,0.71138,take_profit_exit,2,0.0005485309216726186
AUDUSD=X,14,long,2026-03-18 04:25:00+00:00,0.71157,2026-03-18 08:20:00+00:00,0.71056,stop_exit,47,-0.0014193965456666957
AUDUSD=X,15,short,2026-03-26 09:30:00+00:00,0.6935,2026-03-26 12:30:00+00:00,0.69061,take_profit_exit,36,0.004167267483778048
AUDUSD=X,16,short,2026-03-26 12:35:00+00:00,0.69067,2026-03-26 13:20:00+00:00,0.69176,stop_exit,9,-0.001578177711497597
AUDUSD=X,17,short,2026-03-26 14:50:00+00:00,0.69081,2026-03-27 17:00:00+00:00,0.68818,filter_exit,314,0.003807124969239073
AUDUSD=X,18,short,2026-03-29 21:05:00+00:00,0.68657,2026-03-30 13:00:00+00:00,0.68618,filter_exit,191,0.0005680411320040379
AUDUSD=X,19,short,2026-04-03 17:35:00+00:00,0.689,2026-04-03 20:00:00+00:00,0.68892,stop_exit,29,0.00011611030478952955
USDCAD=X,1,short,2026-03-05 07:35:00+00:00,1.36434,2026-03-05 08:00:00+00:00,1.36554,stop_exit,5,-0.0008795461541843963
USDCAD=X,2,short,2026-03-05 09:15:00+00:00,1.36423,2026-03-05 15:15:00+00:00,1.36647,stop_exit,72,-0.0016419518702857072
USDCAD=X,3,short,2026-03-06 15:00:00+00:00,1.3635,2026-03-10 01:00:00+00:00,1.35928,filter_exit,420,0.003094976164283003
USDCAD=X,4,long,2026-03-19 10:20:00+00:00,1.37404,2026-03-19 11:50:00+00:00,1.37344,stop_exit,18,-0.00043666851037815757
USDCAD=X,5,long,2026-03-19 12:05:00+00:00,1.37394,2026-03-19 12:45:00+00:00,1.37308,stop_exit,8,-0.0006259370860444147
USDCAD=X,6,long,2026-03-19 18:20:00+00:00,1.3735,2026-03-19 19:00:00+00:00,1.37185,stop_exit,8,-0.001201310520567822
USDCAD=X,7,long,2026-03-19 19:45:00+00:00,1.37372,2026-03-20 05:00:00+00:00,1.37314,filter_exit,111,-0.0004222112220830798
USDCAD=X,8,long,2026-03-24 01:35:00+00:00,1.37476,2026-03-24 07:05:00+00:00,1.37364,stop_exit,66,-0.0008146876545724879
USDCAD=X,9,long,2026-03-24 12:10:00+00:00,1.37529,2026-03-24 12:50:00+00:00,1.37385,stop_exit,8,-0.0010470518945094875
USDCAD=X,10,long,2026-03-24 13:30:00+00:00,1.3756,2026-03-24 14:00:00+00:00,1.37373,stop_exit,6,-0.0013594068043035756
USDCAD=X,11,long,2026-03-24 15:00:00+00:00,1.37536,2026-03-25 17:00:00+00:00,1.38091,take_profit_exit,312,0.004035307119590659
USDCAD=X,12,long,2026-03-25 17:05:00+00:00,1.38094,2026-03-25 17:20:00+00:00,1.38032,stop_exit,3,-0.00044896954248563326
USDCAD=X,13,long,2026-03-25 17:50:00+00:00,1.38076,2026-03-26 02:10:00+00:00,1.38265,take_profit_exit,100,0.0013688113792402756
USDCAD=X,14,long,2026-03-26 02:15:00+00:00,1.38258,2026-03-26 03:10:00+00:00,1.38225,stop_exit,11,-0.00023868419910599847
